customer_id,booking_date,product_booked,Booking_Price,Discount
7459,06/05/2017,Business,8000,450
7460,06/05/2017,Premium_Economy,5000,900
7462,06/05/2017,Premium_Economy,5000,480
7464,06/05/2017,Premium_Economy,5000,600
7465,06/05/2017,Premium_Economy,5000,220
7477,06/05/2017,Economy,4000,180
7479,06/05/2017,Business,8000,660
7483,06/05/2017,Business,8000,690
7490,06/05/2017,Business,8000,570
7495,06/05/2017,Business,8000,580
7501,06/05/2017,Business,8000,430
7510,06/05/2017,Economy,4000,800
7514,06/05/2017,Economy,4000,300
7518,06/05/2017,Economy,4000,190
7520,06/05/2017,Business,8000,210
7521,06/05/2017,Business,8000,180
7534,06/05/2017,Business,8000,500
7537,07/05/2017,Business,8000,290
7542,07/05/2017,Business,8000,750
7548,07/05/2017,Business,8000,780
7550,07/05/2017,Premium_Economy,5000,300
7551,07/05/2017,Business,8000,420
7553,07/05/2017,Business,8000,330
7558,07/05/2017,Business,8000,900
7561,07/05/2017,Premium_Economy,5000,800
7563,07/05/2017,Business,8000,110
7569,07/05/2017,Economy,4000,0
7577,07/05/2017,Premium_Economy,5000,270
7587,07/05/2017,Business,8000,320
7591,07/05/2017,Business,8000,300
7593,07/05/2017,Premium_Economy,5000,270
7594,07/05/2017,Business,8000,530
7604,07/05/2017,Premium_Economy,5000,100
7609,07/05/2017,Business,8000,400
7613,07/05/2017,Economy,4000,340
7618,07/05/2017,Business,8000,500
7619,07/05/2017,Premium_Economy,5000,900
7621,08/05/2017,Business,8000,180
7627,08/05/2017,Business,8000,570
7629,08/05/2017,Business,8000,300
7644,08/05/2017,Business,8000,220
7655,08/05/2017,Premium_Economy,5000,140
7663,08/05/2017,Premium_Economy,5000,420
7670,08/05/2017,Business,8000,650
7676,08/05/2017,Business,8000,540
7678,08/05/2017,Premium_Economy,5000,700
7690,08/05/2017,Premium_Economy,5000,410
7692,08/05/2017,Economy,4000,140
7706,09/05/2017,Premium_Economy,5000,380
7708,09/05/2017,Premium_Economy,5000,240
7714,09/05/2017,Business,8000,500
7719,09/05/2017,Premium_Economy,5000,300
7724,09/05/2017,Economy,4000,400
7730,09/05/2017,Business,8000,380
7736,09/05/2017,Premium_Economy,5000,280
7738,09/05/2017,Business,8000,250
7741,09/05/2017,Economy,4000,290
7748,09/05/2017,Business,8000,420
7749,09/05/2017,Economy,4000,160
7750,09/05/2017,Economy,4000,280
7752,09/05/2017,Business,8000,260
7757,10/05/2017,Premium_Economy,5000,220
7763,10/05/2017,Economy,4000,600
7764,10/05/2017,Economy,4000,270
7768,10/05/2017,Premium_Economy,5000,220
7776,10/05/2017,Economy,4000,150
7782,10/05/2017,Business,8000,350
7784,10/05/2017,Business,8000,400
7788,10/05/2017,Business,8000,290
7794,10/05/2017,Premium_Economy,5000,180
7799,10/05/2017,Business,8000,230
7804,10/05/2017,Business,8000,280
7815,11/05/2017,Premium_Economy,5000,200
7820,11/05/2017,Economy,4000,310
7821,11/05/2017,Premium_Economy,5000,100
7825,11/05/2017,Economy,4000,300
7831,11/05/2017,Economy,4000,400
7833,11/05/2017,Business,8000,610
7834,11/05/2017,Economy,4000,100
7837,11/05/2017,Business,8000,510
7843,11/05/2017,Business,8000,500
7849,11/05/2017,Economy,4000,290
7854,11/05/2017,Economy,4000,120
7862,11/05/2017,Business,8000,130
7863,11/05/2017,Business,8000,790
7867,11/05/2017,Business,8000,550
7868,11/05/2017,Business,8000,220
7872,12/05/2017,Premium_Economy,5000,450
7874,12/05/2017,Business,8000,700
7877,12/05/2017,Premium_Economy,5000,340
7881,13/05/2017,Business,8000,580
7884,13/05/2017,Premium_Economy,5000,450
7895,13/05/2017,Business,8000,640
7900,13/05/2017,Economy,4000,900
7907,13/05/2017,Economy,4000,280
7909,13/05/2017,Economy,4000,350
7910,13/05/2017,Business,8000,770
7915,13/05/2017,Economy,4000,240
7916,13/05/2017,Business,8000,540
7921,13/05/2017,Economy,4000,150
7924,13/05/2017,Economy,4000,290
7925,13/05/2017,Business,8000,390
7936,13/05/2017,Business,8000,620
7937,13/05/2017,Premium_Economy,5000,700
7938,13/05/2017,Premium_Economy,5000,280
7939,13/05/2017,Economy,4000,120
7943,13/05/2017,Premium_Economy,5000,290
7946,13/05/2017,Economy,4000,230
7957,13/05/2017,Business,8000,340
7961,13/05/2017,Economy,4000,300
7967,13/05/2017,Business,8000,400
7969,13/05/2017,Business,8000,720
7980,14/05/2017,Business,8000,600
7984,14/05/2017,Economy,4000,140
7985,14/05/2017,Premium_Economy,5000,800
7986,14/05/2017,Business,8000,500
7990,14/05/2017,Premium_Economy,5000,250
8002,14/05/2017,Premium_Economy,5000,350
8003,14/05/2017,Business,8000,380
8018,14/05/2017,Business,8000,580
8019,14/05/2017,Business,8000,240
8024,14/05/2017,Premium_Economy,5000,190
8030,14/05/2017,Business,8000,190
8035,15/05/2017,Premium_Economy,5000,100
8037,15/05/2017,Business,8000,690
8042,15/05/2017,Premium_Economy,5000,300
8046,15/05/2017,Business,8000,420
8048,15/05/2017,Business,8000,750
8049,15/05/2017,Premium_Economy,5000,400
8051,15/05/2017,Premium_Economy,5000,440
8057,15/05/2017,Premium_Economy,5000,440
8062,15/05/2017,Premium_Economy,5000,0
8063,15/05/2017,Business,8000,530
8065,15/05/2017,Premium_Economy,5000,460
8068,15/05/2017,Premium_Economy,5000,160
8070,15/05/2017,Business,8000,530
8095,16/05/2017,Premium_Economy,5000,250
8097,16/05/2017,Business,8000,450
8099,16/05/2017,Economy,4000,130
8111,16/05/2017,Economy,4000,350
8112,16/05/2017,Premium_Economy,5000,390
8116,16/05/2017,Business,8000,210
8119,16/05/2017,Business,8000,380
8122,16/05/2017,Premium_Economy,5000,370
8124,16/05/2017,Premium_Economy,5000,210
8131,16/05/2017,Business,8000,250
8132,16/05/2017,Premium_Economy,5000,300
8137,16/05/2017,Economy,4000,200
8139,16/05/2017,Business,8000,460
8140,16/05/2017,Business,8000,280
8143,16/05/2017,Business,8000,490
8148,16/05/2017,Premium_Economy,5000,260
8154,16/05/2017,Business,8000,440
8156,16/05/2017,Business,8000,400
8157,16/05/2017,Business,8000,380
8162,17/05/2017,Premium_Economy,5000,500
8163,17/05/2017,Business,8000,400
8168,17/05/2017,Business,8000,720
8169,17/05/2017,Premium_Economy,5000,170
8173,17/05/2017,Premium_Economy,5000,500
8176,17/05/2017,Business,8000,460
8181,17/05/2017,Premium_Economy,5000,400
8185,17/05/2017,Premium_Economy,5000,390
8191,17/05/2017,Business,8000,610
8192,17/05/2017,Economy,4000,500
8193,17/05/2017,Premium_Economy,5000,600
8196,17/05/2017,Business,8000,760
8198,17/05/2017,Economy,4000,700
8200,17/05/2017,Business,8000,0
8204,17/05/2017,Business,8000,300
8216,18/05/2017,Business,8000,790
8219,18/05/2017,Premium_Economy,5000,340
8222,18/05/2017,Business,8000,170
8228,18/05/2017,Business,8000,360
8235,18/05/2017,Premium_Economy,5000,330
8236,18/05/2017,Business,8000,760
8242,18/05/2017,Economy,4000,280
8248,18/05/2017,Premium_Economy,5000,160
8254,18/05/2017,Premium_Economy,5000,900
8256,18/05/2017,Economy,4000,320
8266,18/05/2017,Business,8000,310
8268,18/05/2017,Economy,4000,100
8270,18/05/2017,Business,8000,460
8271,19/05/2017,Economy,4000,190
8274,19/05/2017,Economy,4000,330
8278,20/05/2017,Premium_Economy,5000,350
8280,20/05/2017,Economy,4000,210
8288,20/05/2017,Premium_Economy,5000,190
8290,20/05/2017,Premium_Economy,5000,600
8293,20/05/2017,Economy,4000,100
8294,20/05/2017,Premium_Economy,5000,150
8296,20/05/2017,Premium_Economy,5000,270
8300,20/05/2017,Business,8000,480
8301,20/05/2017,Premium_Economy,5000,390
8302,20/05/2017,Business,8000,250
8303,20/05/2017,Business,8000,270
8307,20/05/2017,Business,8000,420
8308,20/05/2017,Premium_Economy,5000,800
8317,20/05/2017,Premium_Economy,5000,230
8327,20/05/2017,Premium_Economy,5000,420
8331,20/05/2017,Premium_Economy,5000,210
8332,20/05/2017,Business,8000,250
8333,20/05/2017,Economy,4000,110
8334,20/05/2017,Premium_Economy,5000,490
8344,20/05/2017,Business,8000,370
8347,20/05/2017,Business,8000,190
8348,20/05/2017,Business,8000,350
8350,20/05/2017,Economy,4000,380
8356,20/05/2017,Premium_Economy,5000,370
8358,20/05/2017,Economy,4000,900
8360,20/05/2017,Premium_Economy,5000,340
8361,20/05/2017,Premium_Economy,5000,320
8362,20/05/2017,Economy,4000,200
8367,20/05/2017,Economy,4000,130
8369,20/05/2017,Business,8000,400
8370,20/05/2017,Business,8000,520
8371,20/05/2017,Economy,4000,140
8375,20/05/2017,Business,8000,380
8377,20/05/2017,Premium_Economy,5000,330
8391,21/05/2017,Business,8000,370
8392,21/05/2017,Premium_Economy,5000,290
8393,21/05/2017,Economy,4000,360
8400,21/05/2017,Business,8000,230
8403,21/05/2017,Business,8000,200
8409,21/05/2017,Business,8000,660
8410,21/05/2017,Premium_Economy,5000,400
8411,21/05/2017,Premium_Economy,5000,100
8417,21/05/2017,Economy,4000,270
8419,21/05/2017,Business,8000,160
8429,21/05/2017,Premium_Economy,5000,260
8432,21/05/2017,Economy,4000,500
8436,21/05/2017,Business,8000,100
8446,22/05/2017,Business,8000,780
8452,22/05/2017,Business,8000,610
8455,22/05/2017,Premium_Economy,5000,800
8457,22/05/2017,Business,8000,200
8459,22/05/2017,Economy,4000,140
8463,22/05/2017,Business,8000,230
8467,22/05/2017,Premium_Economy,5000,170
8468,22/05/2017,Economy,4000,700
8470,22/05/2017,Economy,4000,400
8471,22/05/2017,Premium_Economy,5000,100
8473,22/05/2017,Economy,4000,350
8477,22/05/2017,Business,8000,120
8484,22/05/2017,Business,8000,180
8485,22/05/2017,Economy,4000,340
8487,22/05/2017,Business,8000,570
8488,22/05/2017,Premium_Economy,5000,160
8489,22/05/2017,Premium_Economy,5000,300
8490,22/05/2017,Economy,4000,390
8498,22/05/2017,Premium_Economy,5000,210
8499,22/05/2017,Business,8000,250
8501,22/05/2017,Business,8000,680
8503,22/05/2017,Premium_Economy,5000,430
8504,22/05/2017,Business,8000,780
8508,22/05/2017,Business,8000,640
8520,23/05/2017,Business,8000,700
8524,23/05/2017,Premium_Economy,5000,500
8528,23/05/2017,Premium_Economy,5000,250
8530,23/05/2017,Economy,4000,800
8535,23/05/2017,Premium_Economy,5000,430
8536,23/05/2017,Business,8000,580
8537,23/05/2017,Economy,4000,300
8538,23/05/2017,Business,8000,580
8539,23/05/2017,Premium_Economy,5000,410
8541,23/05/2017,Economy,4000,260
8546,23/05/2017,Economy,4000,300
8554,23/05/2017,Business,8000,630
8555,23/05/2017,Premium_Economy,5000,0
8565,23/05/2017,Economy,4000,140
8567,23/05/2017,Premium_Economy,5000,190
8568,23/05/2017,Premium_Economy,5000,490
8581,24/05/2017,Economy,4000,190
8582,24/05/2017,Business,8000,900
8583,24/05/2017,Business,8000,710
8585,24/05/2017,Business,8000,190
8588,24/05/2017,Economy,4000,230
8592,24/05/2017,Premium_Economy,5000,190
8601,24/05/2017,Business,8000,620
8604,24/05/2017,Premium_Economy,5000,330
8607,24/05/2017,Premium_Economy,5000,200
8610,24/05/2017,Economy,4000,400
8611,24/05/2017,Economy,4000,400
8620,24/05/2017,Business,8000,140
8624,24/05/2017,Premium_Economy,5000,350
8625,24/05/2017,Premium_Economy,5000,290
8627,24/05/2017,Business,8000,270
8630,24/05/2017,Premium_Economy,5000,500
8641,25/05/2017,Premium_Economy,5000,280
8643,25/05/2017,Premium_Economy,5000,170
8650,25/05/2017,Business,8000,210
8653,25/05/2017,Premium_Economy,5000,200
8656,25/05/2017,Business,8000,790
8657,25/05/2017,Economy,4000,290
8658,25/05/2017,Premium_Economy,5000,450
8661,25/05/2017,Business,8000,380
8665,25/05/2017,Premium_Economy,5000,400
8671,25/05/2017,Business,8000,160
8672,25/05/2017,Business,8000,400
8680,25/05/2017,Business,8000,490
8681,25/05/2017,Business,8000,330
8683,25/05/2017,Economy,4000,320
8688,25/05/2017,Business,8000,150
8689,25/05/2017,Premium_Economy,5000,500
8690,25/05/2017,Premium_Economy,5000,420
8693,25/05/2017,Economy,4000,140
8703,25/05/2017,Premium_Economy,5000,350
8707,25/05/2017,Business,8000,710
8710,26/05/2017,Premium_Economy,5000,460
8715,26/05/2017,Business,8000,520
8716,27/05/2017,Business,8000,130
8719,27/05/2017,Business,8000,700
8721,27/05/2017,Premium_Economy,5000,310
8722,27/05/2017,Premium_Economy,5000,500
8726,27/05/2017,Business,8000,200
8729,27/05/2017,Economy,4000,600
8733,27/05/2017,Business,8000,620
8736,27/05/2017,Business,8000,780
8738,27/05/2017,Business,8000,350
8745,27/05/2017,Premium_Economy,5000,100
8746,27/05/2017,Premium_Economy,5000,470
8748,27/05/2017,Business,8000,690
8752,27/05/2017,Premium_Economy,5000,200
8754,27/05/2017,Business,8000,650
8757,27/05/2017,Business,8000,750
8761,27/05/2017,Business,8000,350
8766,27/05/2017,Business,8000,250
8770,27/05/2017,Economy,4000,170
8772,27/05/2017,Premium_Economy,5000,350
8776,27/05/2017,Business,8000,670
8780,27/05/2017,Premium_Economy,5000,280
8783,27/05/2017,Business,8000,300
8785,27/05/2017,Premium_Economy,5000,280
8786,27/05/2017,Economy,4000,200
8787,27/05/2017,Premium_Economy,5000,470
8789,27/05/2017,Premium_Economy,5000,320
8793,27/05/2017,Premium_Economy,5000,400
8801,28/05/2017,Economy,4000,100
8815,28/05/2017,Business,8000,290
8818,28/05/2017,Business,8000,700
8824,28/05/2017,Business,8000,170
8827,28/05/2017,Business,8000,400
8828,28/05/2017,Economy,4000,700
8832,28/05/2017,Business,8000,380
8833,28/05/2017,Premium_Economy,5000,380
8834,28/05/2017,Business,8000,110
8835,28/05/2017,Business,8000,390
8847,28/05/2017,Business,8000,360
8849,28/05/2017,Business,8000,710
8854,28/05/2017,Premium_Economy,5000,310
8856,28/05/2017,Premium_Economy,5000,300
8861,28/05/2017,Business,8000,800
8863,29/05/2017,Business,8000,280
8866,29/05/2017,Business,8000,170
8867,29/05/2017,Business,8000,360
8869,29/05/2017,Business,8000,900
8877,29/05/2017,Premium_Economy,5000,480
8882,29/05/2017,Business,8000,580
8883,29/05/2017,Premium_Economy,5000,170
8886,29/05/2017,Business,8000,790
8889,29/05/2017,Business,8000,800
8891,29/05/2017,Economy,4000,300
8892,29/05/2017,Business,8000,790
8898,29/05/2017,Business,8000,310
8899,29/05/2017,Business,8000,140
8900,29/05/2017,Business,8000,190
8906,29/05/2017,Premium_Economy,5000,200
8910,29/05/2017,Business,8000,760
8926,29/05/2017,Business,8000,320
8929,29/05/2017,Business,8000,450
8932,29/05/2017,Economy,4000,290
8934,29/05/2017,Economy,4000,150
8935,29/05/2017,Business,8000,160
8936,29/05/2017,Business,8000,200
8941,29/05/2017,Economy,4000,300
8942,29/05/2017,Business,8000,120
8944,29/05/2017,Economy,4000,290
8950,30/05/2017,Business,8000,110
8951,30/05/2017,Economy,4000,200
8952,30/05/2017,Business,8000,140
8953,30/05/2017,Economy,4000,290
8955,30/05/2017,Business,8000,280
8956,30/05/2017,Business,8000,900
8963,30/05/2017,Premium_Economy,5000,320
8965,30/05/2017,Business,8000,790
8966,30/05/2017,Economy,4000,120
8968,30/05/2017,Business,8000,550
8971,30/05/2017,Economy,4000,190
8973,30/05/2017,Economy,4000,200
8976,30/05/2017,Business,8000,190
8977,30/05/2017,Business,8000,510
8979,30/05/2017,Premium_Economy,5000,700
8984,30/05/2017,Economy,4000,100
8985,30/05/2017,Business,8000,100
8986,30/05/2017,Business,8000,160
8988,30/05/2017,Business,8000,400
8991,30/05/2017,Premium_Economy,5000,230
8992,30/05/2017,Economy,4000,600
8995,30/05/2017,Premium_Economy,5000,270
8996,30/05/2017,Business,8000,400
8997,30/05/2017,Economy,4000,500
9002,30/05/2017,Premium_Economy,5000,440
9007,30/05/2017,Business,8000,550
9010,30/05/2017,Premium_Economy,5000,500
9012,30/05/2017,Business,8000,590
9013,30/05/2017,Business,8000,110
9018,30/05/2017,Economy,4000,220
9023,30/05/2017,Premium_Economy,5000,450
9026,30/05/2017,Premium_Economy,5000,180
9027,30/05/2017,Premium_Economy,5000,800
9030,30/05/2017,Premium_Economy,5000,700
9034,31/05/2017,Business,8000,240
9038,31/05/2017,Business,8000,740
9040,31/05/2017,Premium_Economy,5000,400
9047,31/05/2017,Premium_Economy,5000,450
9050,31/05/2017,Business,8000,280
9059,31/05/2017,Business,8000,240
9066,31/05/2017,Premium_Economy,5000,450
9069,31/05/2017,Economy,4000,400
9071,31/05/2017,Business,8000,330
9073,31/05/2017,Premium_Economy,5000,280
9074,31/05/2017,Business,8000,520
9076,31/05/2017,Business,8000,390
9077,31/05/2017,Premium_Economy,5000,270
9080,31/05/2017,Business,8000,340
9082,31/05/2017,Business,8000,580
9089,31/05/2017,Business,8000,450
9097,31/05/2017,Premium_Economy,5000,260
9104,31/05/2017,Premium_Economy,5000,220
9111,31/05/2017,Premium_Economy,5000,240
9114,01/06/2017,Business,8000,400
9116,01/06/2017,Business,8000,230
9118,01/06/2017,Economy,4000,220
9120,01/06/2017,Business,8000,660
9123,01/06/2017,Premium_Economy,5000,370
9124,01/06/2017,Economy,4000,120
9129,01/06/2017,Premium_Economy,5000,130
9131,01/06/2017,Business,8000,350
9133,01/06/2017,Business,8000,800
9137,01/06/2017,Economy,4000,100
9139,01/06/2017,Business,8000,680
9141,01/06/2017,Premium_Economy,5000,200
9143,01/06/2017,Business,8000,100
9144,01/06/2017,Premium_Economy,5000,450
9150,01/06/2017,Economy,4000,340
9160,01/06/2017,Business,8000,500
9161,01/06/2017,Economy,4000,340
9162,01/06/2017,Business,8000,760
9164,01/06/2017,Economy,4000,330
9165,01/06/2017,Business,8000,700
9166,01/06/2017,Premium_Economy,5000,190
9167,01/06/2017,Business,8000,500
9168,01/06/2017,Business,8000,280
9175,01/06/2017,Premium_Economy,5000,120
9182,01/06/2017,Premium_Economy,5000,480
9185,01/06/2017,Economy,4000,340
9194,02/06/2017,Economy,4000,250
9196,02/06/2017,Premium_Economy,5000,260
9197,02/06/2017,Business,8000,420
9201,02/06/2017,Economy,4000,0
9202,02/06/2017,Premium_Economy,5000,300
9203,02/06/2017,Premium_Economy,5000,160
9206,02/06/2017,Business,8000,100
9211,03/06/2017,Economy,4000,150
9218,03/06/2017,Premium_Economy,5000,130
9224,03/06/2017,Economy,4000,200
9225,03/06/2017,Business,8000,400
9227,03/06/2017,Business,8000,440
9236,03/06/2017,Business,8000,580
9237,03/06/2017,Premium_Economy,5000,230
9239,03/06/2017,Economy,4000,240
9241,03/06/2017,Business,8000,120
9242,03/06/2017,Economy,4000,180
9247,03/06/2017,Economy,4000,170
9250,03/06/2017,Business,8000,130
9251,03/06/2017,Premium_Economy,5000,380
9252,03/06/2017,Premium_Economy,5000,190
9256,03/06/2017,Business,8000,320
9257,03/06/2017,Business,8000,780
9260,03/06/2017,Business,8000,700
9264,03/06/2017,Business,8000,140
9267,03/06/2017,Business,8000,440
9270,03/06/2017,Economy,4000,180
9272,03/06/2017,Business,8000,570
9274,03/06/2017,Economy,4000,160
9276,03/06/2017,Economy,4000,220
9277,03/06/2017,Premium_Economy,5000,400
9278,03/06/2017,Economy,4000,0
9280,03/06/2017,Business,8000,140
9281,03/06/2017,Premium_Economy,5000,480
9282,03/06/2017,Business,8000,680
9283,03/06/2017,Business,8000,230
9290,03/06/2017,Business,8000,670
9291,03/06/2017,Premium_Economy,5000,460
9292,03/06/2017,Economy,4000,900
9294,03/06/2017,Premium_Economy,5000,350
9302,03/06/2017,Premium_Economy,5000,340
9303,03/06/2017,Business,8000,430
9306,03/06/2017,Premium_Economy,5000,470
9308,03/06/2017,Premium_Economy,5000,260
9311,03/06/2017,Business,8000,130
9314,03/06/2017,Economy,4000,900
9317,03/06/2017,Business,8000,300
9318,03/06/2017,Business,8000,750
9321,03/06/2017,Premium_Economy,5000,240
9323,04/06/2017,Business,8000,210
9328,04/06/2017,Business,8000,190
9331,04/06/2017,Premium_Economy,5000,130
9334,04/06/2017,Economy,4000,290
9344,04/06/2017,Business,8000,100
9345,04/06/2017,Business,8000,220
9347,04/06/2017,Business,8000,280
9349,04/06/2017,Business,8000,460
9350,04/06/2017,Business,8000,200
9351,04/06/2017,Business,8000,140
9353,04/06/2017,Business,8000,300
9354,04/06/2017,Business,8000,480
9360,04/06/2017,Economy,4000,260
9361,04/06/2017,Premium_Economy,5000,480
9366,04/06/2017,Business,8000,530
9370,04/06/2017,Business,8000,0
9373,04/06/2017,Premium_Economy,5000,150
9374,04/06/2017,Business,8000,700
9375,04/06/2017,Business,8000,670
9379,04/06/2017,Economy,4000,390
9380,04/06/2017,Business,8000,570
9383,04/06/2017,Economy,4000,230
9390,04/06/2017,Economy,4000,360
9401,05/06/2017,Economy,4000,400
9403,05/06/2017,Business,8000,700
9406,05/06/2017,Premium_Economy,5000,190
9409,05/06/2017,Premium_Economy,5000,0
9411,05/06/2017,Premium_Economy,5000,350
9412,05/06/2017,Economy,4000,110
9414,05/06/2017,Economy,4000,100
9415,05/06/2017,Premium_Economy,5000,270
9417,05/06/2017,Economy,4000,160
9418,05/06/2017,Premium_Economy,5000,900
9421,05/06/2017,Economy,4000,180
9424,05/06/2017,Business,8000,110
9425,05/06/2017,Business,8000,170
9426,05/06/2017,Business,8000,170
9427,05/06/2017,Economy,4000,200
9428,05/06/2017,Economy,4000,150
9432,05/06/2017,Business,8000,190
9436,05/06/2017,Business,8000,640
9437,05/06/2017,Premium_Economy,5000,420
9440,05/06/2017,Economy,4000,500
9446,05/06/2017,Premium_Economy,5000,360
9447,05/06/2017,Premium_Economy,5000,500
9452,05/06/2017,Business,8000,760
9455,05/06/2017,Business,8000,330
9456,05/06/2017,Economy,4000,350
9457,05/06/2017,Business,8000,280
9460,05/06/2017,Premium_Economy,5000,210
9469,05/06/2017,Economy,4000,380
9470,05/06/2017,Business,8000,280
9477,06/06/2017,Premium_Economy,5000,270
9479,06/06/2017,Economy,4000,270
9483,06/06/2017,Economy,4000,200
9485,06/06/2017,Economy,4000,100
9486,06/06/2017,Economy,4000,900
9490,06/06/2017,Economy,4000,230
9494,06/06/2017,Economy,4000,300
9495,06/06/2017,Business,8000,190
9497,06/06/2017,Economy,4000,300
9499,06/06/2017,Business,8000,700
9501,06/06/2017,Economy,4000,270
9504,06/06/2017,Business,8000,770
9505,06/06/2017,Economy,4000,170
9506,06/06/2017,Business,8000,300
9508,06/06/2017,Economy,4000,180
9510,06/06/2017,Premium_Economy,5000,480
9514,06/06/2017,Business,8000,320
9515,06/06/2017,Economy,4000,210
9517,06/06/2017,Premium_Economy,5000,430
9520,06/06/2017,Business,8000,420
9522,06/06/2017,Business,8000,600
9525,06/06/2017,Economy,4000,300
9527,06/06/2017,Business,8000,350
9531,06/06/2017,Economy,4000,120
9539,06/06/2017,Premium_Economy,5000,160
9540,06/06/2017,Economy,4000,200
9543,06/06/2017,Premium_Economy,5000,480
9546,06/06/2017,Business,8000,200
9549,06/06/2017,Business,8000,220
9555,06/06/2017,Premium_Economy,5000,130
9557,06/06/2017,Economy,4000,800
9563,06/06/2017,Premium_Economy,5000,190
9566,06/06/2017,Business,8000,500
9568,07/06/2017,Business,8000,480
9569,07/06/2017,Business,8000,650
9571,07/06/2017,Economy,4000,350
9575,07/06/2017,Premium_Economy,5000,200
9578,07/06/2017,Economy,4000,100
9580,07/06/2017,Business,8000,620
9581,07/06/2017,Business,8000,790
9582,07/06/2017,Business,8000,540
9585,07/06/2017,Business,8000,180
9587,07/06/2017,Business,8000,130
9592,07/06/2017,Economy,4000,900
9598,07/06/2017,Premium_Economy,5000,480
9605,07/06/2017,Premium_Economy,5000,300
9606,07/06/2017,Business,8000,470
9608,07/06/2017,Premium_Economy,5000,420
9618,07/06/2017,Economy,4000,250
9620,07/06/2017,Business,8000,680
9627,07/06/2017,Business,8000,500
9629,07/06/2017,Business,8000,100
9632,07/06/2017,Business,8000,560
9635,07/06/2017,Business,8000,290
9636,07/06/2017,Economy,4000,400
9637,07/06/2017,Economy,4000,310
9638,07/06/2017,Economy,4000,260
9644,07/06/2017,Business,8000,260
9646,07/06/2017,Economy,4000,140
9647,07/06/2017,Premium_Economy,5000,340
9653,08/06/2017,Premium_Economy,5000,200
9655,08/06/2017,Business,8000,750
9657,08/06/2017,Premium_Economy,5000,380
9665,08/06/2017,Business,8000,640
9667,08/06/2017,Business,8000,670
9669,08/06/2017,Premium_Economy,5000,270
9671,08/06/2017,Business,8000,200
9675,08/06/2017,Business,8000,620
9676,08/06/2017,Economy,4000,800
9679,08/06/2017,Business,8000,150
9683,08/06/2017,Premium_Economy,5000,500
9684,08/06/2017,Business,8000,240
9685,08/06/2017,Premium_Economy,5000,110
9692,08/06/2017,Premium_Economy,5000,140
9695,08/06/2017,Economy,4000,310
9698,08/06/2017,Business,8000,190
9707,08/06/2017,Business,8000,190
9708,08/06/2017,Business,8000,350
9710,08/06/2017,Business,8000,210
9714,08/06/2017,Business,8000,180
9721,08/06/2017,Business,8000,760
9723,08/06/2017,Business,8000,390
9726,08/06/2017,Premium_Economy,5000,400
9730,09/06/2017,Business,8000,690
9732,09/06/2017,Premium_Economy,5000,330
9735,09/06/2017,Business,8000,470
9739,09/06/2017,Premium_Economy,5000,280
9742,10/06/2017,Economy,4000,120
9746,10/06/2017,Premium_Economy,5000,150
9748,10/06/2017,Business,8000,570
9750,10/06/2017,Business,8000,330
9752,10/06/2017,Economy,4000,240
9753,10/06/2017,Economy,4000,200
9758,10/06/2017,Business,8000,180
9762,10/06/2017,Business,8000,610
9765,10/06/2017,Premium_Economy,5000,390
9769,10/06/2017,Economy,4000,100
9777,10/06/2017,Premium_Economy,5000,140
9778,10/06/2017,Business,8000,610
9779,10/06/2017,Economy,4000,310
9780,10/06/2017,Business,8000,510
9782,10/06/2017,Business,8000,600
9785,10/06/2017,Economy,4000,240
9787,10/06/2017,Premium_Economy,5000,430
9791,10/06/2017,Business,8000,0
9796,10/06/2017,Economy,4000,110
9801,10/06/2017,Business,8000,300
9802,10/06/2017,Economy,4000,230
9806,10/06/2017,Economy,4000,290
9807,10/06/2017,Premium_Economy,5000,230
9808,10/06/2017,Economy,4000,100
9810,10/06/2017,Economy,4000,200
9820,10/06/2017,Business,8000,410
9831,11/06/2017,Economy,4000,300
9838,11/06/2017,Premium_Economy,5000,400
9839,11/06/2017,Business,8000,600
9848,11/06/2017,Premium_Economy,5000,470
9850,11/06/2017,Premium_Economy,5000,800
9852,11/06/2017,Business,8000,460
9853,11/06/2017,Economy,4000,220
9856,11/06/2017,Business,8000,450
9861,11/06/2017,Economy,4000,800
9865,11/06/2017,Economy,4000,250
9866,11/06/2017,Business,8000,740
9867,11/06/2017,Business,8000,610
9870,11/06/2017,Premium_Economy,5000,500
9872,11/06/2017,Business,8000,250
9874,11/06/2017,Business,8000,590
9875,11/06/2017,Business,8000,260
9882,11/06/2017,Business,8000,710
9884,11/06/2017,Premium_Economy,5000,290
9888,11/06/2017,Business,8000,310
9891,11/06/2017,Business,8000,290
9892,11/06/2017,Business,8000,590
9893,11/06/2017,Premium_Economy,5000,330
9904,11/06/2017,Economy,4000,120
9910,11/06/2017,Economy,4000,380
9912,11/06/2017,Economy,4000,260
9918,12/06/2017,Business,8000,500
9920,12/06/2017,Business,8000,370
9921,12/06/2017,Business,8000,220
9925,12/06/2017,Economy,4000,100
9926,12/06/2017,Business,8000,760
9930,12/06/2017,Premium_Economy,5000,180
9931,12/06/2017,Business,8000,600
9933,12/06/2017,Economy,4000,300
9935,12/06/2017,Premium_Economy,5000,800
9937,12/06/2017,Business,8000,680
9943,12/06/2017,Business,8000,300
9945,12/06/2017,Business,8000,280
9949,12/06/2017,Economy,4000,100
9950,12/06/2017,Business,8000,300
