,event_date,event_timestamp,event_name,event_previous_timestamp,event_value_in_usd,event_bundle_sequence_id,event_server_timestamp_offset,user_id,user_pseudo_id,user_first_touch_timestamp,user_ltv,stream_id,platform,event_dimensions,ecommerce,ga_session_number,engaged_session_event,firebase_event_origin,ga_session_id,firebase_conversion,session_engaged,privacy_info_analytics_storage,privacy_info_ads_storage,privacy_info_uses_transient_token,skywards_id,skywards_tier,first_open_time,location_service_status,device_category,device_mobile_brand_name,device_mobile_model_name,device_mobile_marketing_name,device_mobile_os_hardware_model,device_operating_system,device_operating_system_version,device_vendor_id,device_advertising_id,device_language,device_is_limited_ad_tracking,device_time_zone_offset_seconds,device_browser,device_browser_version,device_web_info,geo_continent,geo_country,geo_region,geo_city,geo_sub_continent,geo_metro,app_info_id,app_info_version,app_info_install_store,app_info_firebase_app_id,app_info_install_source,traffic_source_name,traffic_source_medium,traffic_source_source,firebase_screen_id,firebase_screen,entrances,firebase_previous_id,firebase_previous_screen,firebase_screen_class,firebase_previous_class,engagement_time_msec,item_name,item_id,content_type,screen_name,previous_os_version,previous_first_open_count,update_with_analytics,merchant_category,merchant_name,merchant_location
132,20230101,1672525700779001,user_engagement,1671919119316001,,13,455512,,87A799F6F5C84F8CBFDBE5BD739E1DA2,1671868063420000,,1653913388,IOS,,,4,,auto,1672525699,,,Yes,Yes,No,11006702,SILVER,1671868800000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 16.1.1,D7F1C3D5-866E-4FE5-84F7-6224ADEB377E,,en-gb,Yes,46800,,,,Oceania,New Zealand,Auckland,Auckland,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),-1439261496834767071,,,,,HomeViewController,,714,,,,,,,,,,
133,20230101,1672521712431000,first_open,,,1,347821,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,,1,auto,1672521712,1,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),,,,,,,,,,,,,,0,0,,,
134,20230101,1672521712431000,session_start,,,2,347822,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,1,1,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),,,,,,,,,,,,,,,,,,
135,20230101,1672521712431001,user_engagement,,,2,347822,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),,,,,,,,1,,,,,,,,,,
136,20230101,1672521712851002,screen_view,,,2,347822,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,app,1672521712,,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198629,Splash screen,1,,,,,,,,,,,,,,,
137,20230101,1672521713359003,screen_view,1672521712851003,,2,347822,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,app,1672521712,,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198630,Log in,,1684761976816198629,Splash screen,,,,,,,,,,,,,
138,20230101,1672521713442004,screen_view,1672521713359004,,2,347822,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198631,,,1684761976816198630,Log in,LoginViewController,,,,,,,,,,,,
139,20230101,1672521719523005,user_engagement,1672521712431005,,2,347822,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198631,,,,,LoginViewController,,1117,,,,,,,,,,
140,20230101,1672521723696000,screen_view,1672521713442000,,3,269407,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198632,,,1684761976816198631,,SFAuthenticationViewController,LoginViewController,,,,,,,,,,,
141,20230101,1672521731267001,user_engagement,1672521719523001,,3,269407,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198632,,,,,SFAuthenticationViewController,,8154,,,,,,,,,,
142,20230101,1672521734896000,user_engagement,1672521731267000,,4,275925,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198632,,,,,SFAuthenticationViewController,,2277,,,,,,,,,,
143,20230101,1672521734897001,screen_view,1672521723696001,,4,275925,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,,,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198631,,,1684761976816198632,,LoginViewController,SFAuthenticationViewController,,,,,,,,,,,
144,20230101,1672521737014000,user_engagement,1672521734896000,,5,275926,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198631,,,,,LoginViewController,,2118,,,,,,,,,,
145,20230101,1672521737014001,screen_view,1672521734897001,,5,275926,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,app,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198633,Home,,1684761976816198631,,LoginViewController,LoginViewController,,,,,,,,,,,
146,20230101,1672521737393000,screen_view,1672521737014000,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198634,,,1684761976816198633,Home,HomeViewController,LoginViewController,,,,,,,,,,,
147,20230101,1672521745338001,user_engagement,1672521737014001,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198634,,,,,HomeViewController,,8323,,,,,,,,,,
148,20230101,1672521745338002,screen_view,1672521737393002,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,app,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198635,My Profile,,1684761976816198634,,LoginViewController,HomeViewController,,,,,,,,,,,
149,20230101,1672521745360003,screen_view,1672521745338003,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198636,,,1684761976816198635,My Profile,MyProfileViewController,LoginViewController,,,,,,,,,,,
150,20230101,1672521745363004,select_content,,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,app,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198636,,,,,MyProfileViewController,,,Location:On,Location:On,toggle,My Profile,,,,,,
151,20230101,1672521771957005,user_engagement,1672521745338005,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198636,,,,,MyProfileViewController,,26619,,,,,,,,,,
152,20230101,1672521771957006,screen_view,1672521745360006,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,app,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198637,Categories,,1684761976816198636,,LoginViewController,MyProfileViewController,,,,,,,,,,,
153,20230101,1672521771999007,screen_view,1672521771957007,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198638,,,1684761976816198637,Categories,CategoriesViewController,LoginViewController,,,,,,,,,,,
154,20230101,1672521773027008,user_engagement,1672521771957008,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198638,,,,,CategoriesViewController,,1069,,,,,,,,,,
155,20230101,1672521773028009,screen_view,1672521771999009,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198639,,,1684761976816198638,,PopupViewcontroller,CategoriesViewController,,,,,,,,,,,
156,20230101,1672521780753010,user_engagement,1672521773027010,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198639,,,,,PopupViewcontroller,,7726,,,,,,,,,,
157,20230101,1672521780756011,screen_view,1672521773028011,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198638,,,1684761976816198639,,CategoriesViewController,PopupViewcontroller,,,,,,,,,,,
158,20230101,1672521781232012,screen_view,1672521780756012,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198640,,,1684761976816198638,,PopupViewcontroller,CategoriesViewController,,,,,,,,,,,
159,20230101,1672521782437013,user_engagement,1672521780753013,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198640,,,,,PopupViewcontroller,,1683,,,,,,,,,,
160,20230101,1672521782438014,screen_view,1672521781232014,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198638,,,1684761976816198640,,CategoriesViewController,PopupViewcontroller,,,,,,,,,,,
161,20230101,1672521788734016,screen_view,1672521782438016,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,app,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198641,Home,,1684761976816198638,,LoginViewController,CategoriesViewController,,,,,,,,,,,
162,20230101,1672521788735015,user_engagement,1672521782437015,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198638,,,,,CategoriesViewController,,6297,,,,,,,,,,
163,20230101,1672521788818017,screen_view,1672521788734017,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198634,,,1684761976816198641,Home,HomeViewController,LoginViewController,,,,,,,,,,,
164,20230101,1672521790874019,screen_view,1672521788818019,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,app,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198642,My Profile,,1684761976816198634,,LoginViewController,HomeViewController,,,,,,,,,,,
165,20230101,1672521790875018,user_engagement,1672521788735018,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198634,,,,,HomeViewController,,2139,,,,,,,,,,
166,20230101,1672521790904020,screen_view,1672521790874020,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198636,,,1684761976816198642,My Profile,MyProfileViewController,LoginViewController,,,,,,,,,,,
167,20230101,1672521803797021,user_engagement,1672521790875021,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198636,,,,,MyProfileViewController,,12922,,,,,,,,,,
168,20230101,1672521803797022,screen_view,1672521790904022,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,app,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198643,Home,,1684761976816198636,,LoginViewController,MyProfileViewController,,,,,,,,,,,
169,20230101,1672521803879023,screen_view,1672521803797023,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198634,,,1684761976816198643,Home,HomeViewController,LoginViewController,,,,,,,,,,,
170,20230101,1672521804906024,user_engagement,1672521803797024,,6,275927,,B8AD62FEB97543E584391CF226A4E8D6,1672521712431000,,1653913388,IOS,,,1,1,auto,1672521712,,,Yes,Yes,No,20514351,BLUE,1672524000000,On,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 15.5,E2E6C3FA-BA1B-470A-B52C-D213337A8DD3,,en-gb,Yes,46800,,,,Oceania,New Zealand,Waikato,Cambridge,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1684761976816198634,,,,,HomeViewController,,1108,,,,,,,,,,
171,20230101,1672536561248000,session_start,1672470190379000,,69,417754,,D12855A64E134365B19FB47BE926D4A8,1659617722635000,,1653913388,IOS,,,24,,auto,1672536561,1,,Yes,Yes,No,7764270,BLUE,1659618000000,Off,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 16.2,AF988E3E-9257-4213-85BF-65C1AE36884B,,en-gb,Yes,28800,,,,Oceania,Australia,Western Australia,Perth,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),1766519782008914674,,,,,HomeViewController,,,,,,,,,,,,
172,20230101,1672576957526000,session_start,1672536561248000,,70,358389,,D12855A64E134365B19FB47BE926D4A8,1659617722635000,,1653913388,IOS,,,25,1,auto,1672576957,1,1,Yes,Yes,No,7764270,BLUE,1659618000000,Off,mobile,Apple,iPhone 11,,"iPhone12,1",iOS,iOS 16.2,AF988E3E-9257-4213-85BF-65C1AE36884B,,en-gb,Yes,28800,,,,Oceania,Australia,Western Australia,Perth,Australasia,(not set),com.gravty.everyday,1.3.2,,1:440587949883:ios:a725538014a60aa1e0c91e,iTunes,(direct),(none),(direct),,,,,,,,,,,,,,,,,,
